layer,sequences,time_us
model_core,1380,155570.694589556
model_core_stage_0,1380,155570.694589556
model_core,1381,155594.522651589
model_core_stage_0,1381,155594.522651589
model_core,1382,155618.350713622
model_core_stage_0,1382,155618.350713622
model_core,1383,155642.178775654
model_core_stage_0,1383,155642.178775654
model_core,1384,155666.006837687
model_core_stage_0,1384,155666.006837687
model_core,1385,155689.834899719
model_core_stage_0,1385,155689.834899719
model_core,1386,155713.662961752
model_core_stage_0,1386,155713.662961752
model_core,1387,155737.491023784
model_core_stage_0,1387,155737.491023784
model_core,1388,155761.319085817
model_core_stage_0,1388,155761.319085817
model_core,1389,155785.147147850
model_core_stage_0,1389,155785.147147850
model_core,1390,155808.975209882
model_core_stage_0,1390,155808.975209882
model_core,1391,155832.803271915
model_core_stage_0,1391,155832.803271915
model_core,1392,155856.631333947
model_core_stage_0,1392,155856.631333947
model_core,1393,155880.459395980
model_core_stage_0,1393,155880.459395980
model_core,1394,155904.287458012
model_core_stage_0,1394,155904.287458012
model_core,1395,155928.115520045
model_core_stage_0,1395,155928.115520045
model_core,1396,155951.943582077
model_core_stage_0,1396,155951.943582077
model_core,1397,155975.771644110
model_core_stage_0,1397,155975.771644110
model_core,1398,155999.599706143
model_core_stage_0,1398,155999.599706143
model_core,1399,156023.427768175
model_core_stage_0,1399,156023.427768175
model_core,1400,156047.255830208
model_core_stage_0,1400,156047.255830208
model_core,1401,156071.083892240
model_core_stage_0,1401,156071.083892240
model_core,1402,156094.911954273
model_core_stage_0,1402,156094.911954273
model_core,1403,156118.740016305
model_core_stage_0,1403,156118.740016305
model_core,1404,156142.568078338
model_core_stage_0,1404,156142.568078338
model_core,1405,156166.396140371
model_core_stage_0,1405,156166.396140371
model_core,1406,156190.224202403
model_core_stage_0,1406,156190.224202403
model_core,1407,156214.052264436
model_core_stage_0,1407,156214.052264436
model_core,1408,156237.880326468
model_core_stage_0,1408,156237.880326468
model_core,1409,156261.708388501
model_core_stage_0,1409,156261.708388501
model_core,1410,156285.536450533
model_core_stage_0,1410,156285.536450533
model_core,1411,156309.364512566
model_core_stage_0,1411,156309.364512566
model_core,1412,156333.192574599
model_core_stage_0,1412,156333.192574599
model_core,1413,156357.020636631
model_core_stage_0,1413,156357.020636631
model_core,1414,156380.848698664
model_core_stage_0,1414,156380.848698664
model_core,1415,156404.676760696
model_core_stage_0,1415,156404.676760696
model_core,1416,156428.504822729
model_core_stage_0,1416,156428.504822729
model_core,1417,156452.332884761
model_core_stage_0,1417,156452.332884761
model_core,1418,156476.160946794
model_core_stage_0,1418,156476.160946794
model_core,1419,156499.989008826
model_core_stage_0,1419,156499.989008826
model_core,1420,156523.817070859
model_core_stage_0,1420,156523.817070859
model_core,1421,156547.645132892
model_core_stage_0,1421,156547.645132892
model_core,1422,156571.473194924
model_core_stage_0,1422,156571.473194924
model_core,1423,156595.301256957
model_core_stage_0,1423,156595.301256957
model_core,1424,156619.129318989
model_core_stage_0,1424,156619.129318989
model_core,1425,156642.957381022
model_core_stage_0,1425,156642.957381022
model_core,1426,156666.785443054
model_core_stage_0,1426,156666.785443054
model_core,1427,156690.613505087
model_core_stage_0,1427,156690.613505087
model_core,1428,156714.441567120
model_core_stage_0,1428,156714.441567120
model_core,1429,156738.269629152
model_core_stage_0,1429,156738.269629152
model_core,1430,156762.097691185
model_core_stage_0,1430,156762.097691185
model_core,1431,156785.925753217
model_core_stage_0,1431,156785.925753217
model_core,1432,156809.753815250
model_core_stage_0,1432,156809.753815250
model_core,1433,156833.581877282
model_core_stage_0,1433,156833.581877282
model_core,1434,156857.409939315
model_core_stage_0,1434,156857.409939315
model_core,1435,156881.238001348
model_core_stage_0,1435,156881.238001348
model_core,1436,156905.066063380
model_core_stage_0,1436,156905.066063380
model_core,1437,156928.894125413
model_core_stage_0,1437,156928.894125413
model_core,1438,156952.722187445
model_core_stage_0,1438,156952.722187445
model_core,1439,156976.550249478
model_core_stage_0,1439,156976.550249478
model_core,1440,157000.378311510
model_core_stage_0,1440,157000.378311510
model_core,1441,157024.206373543
model_core_stage_0,1441,157024.206373543
model_core,1442,157048.034435576
model_core_stage_0,1442,157048.034435576
model_core,1443,157071.862497608
model_core_stage_0,1443,157071.862497608
model_core,1444,157095.690559641
model_core_stage_0,1444,157095.690559641
model_core,1445,157119.518621673
model_core_stage_0,1445,157119.518621673
model_core,1446,157143.346683706
model_core_stage_0,1446,157143.346683706
model_core,1447,157167.174745738
model_core_stage_0,1447,157167.174745738
model_core,1448,157191.002807771
model_core_stage_0,1448,157191.002807771
model_core,1449,157214.830869803
model_core_stage_0,1449,157214.830869803
model_core,1450,157238.658931836
model_core_stage_0,1450,157238.658931836
model_core,1451,157262.486993869
model_core_stage_0,1451,157262.486993869
model_core,1452,157286.315055901
model_core_stage_0,1452,157286.315055901
model_core,1453,157310.143117934
model_core_stage_0,1453,157310.143117934
model_core,1454,157333.971179966
model_core_stage_0,1454,157333.971179966
model_core,1455,157357.799241999
model_core_stage_0,1455,157357.799241999
model_core,1456,157381.627304031
model_core_stage_0,1456,157381.627304031
model_core,1457,157405.455366064
model_core_stage_0,1457,157405.455366064
model_core,1458,157429.283428097
model_core_stage_0,1458,157429.283428097
model_core,1459,157453.111490129
model_core_stage_0,1459,157453.111490129
model_core,1460,157476.939552162
model_core_stage_0,1460,157476.939552162
model_core,1461,157500.767614194
model_core_stage_0,1461,157500.767614194
model_core,1462,157524.595676227
model_core_stage_0,1462,157524.595676227
model_core,1463,157548.423738259
model_core_stage_0,1463,157548.423738259
model_core,1464,157572.251800292
model_core_stage_0,1464,157572.251800292
model_core,1465,157596.079862325
model_core_stage_0,1465,157596.079862325
model_core,1466,157619.907924357
model_core_stage_0,1466,157619.907924357
model_core,1467,157643.735986390
model_core_stage_0,1467,157643.735986390
model_core,1468,157667.564048422
model_core_stage_0,1468,157667.564048422
model_core,1469,157691.392110455
model_core_stage_0,1469,157691.392110455
model_core,1470,157715.220172487
model_core_stage_0,1470,157715.220172487
model_core,1471,157739.048234520
model_core_stage_0,1471,157739.048234520
model_core,1472,157762.876296553
model_core_stage_0,1472,157762.876296553
model_core,1473,157786.704358585
model_core_stage_0,1473,157786.704358585
model_core,1474,157810.532420618
model_core_stage_0,1474,157810.532420618
model_core,1475,157834.360482650
model_core_stage_0,1475,157834.360482650
model_core,1476,157858.188544683
model_core_stage_0,1476,157858.188544683
model_core,1477,157882.016606715
model_core_stage_0,1477,157882.016606715
model_core,1478,157905.844668748
model_core_stage_0,1478,157905.844668748
model_core,1479,157929.672730780
model_core_stage_0,1479,157929.672730780
model_core,1480,157953.500792813
model_core_stage_0,1480,157953.500792813
model_core,1481,157977.328854846
model_core_stage_0,1481,157977.328854846
model_core,1482,158001.156916878
model_core_stage_0,1482,158001.156916878
model_core,1483,158024.984978911
model_core_stage_0,1483,158024.984978911
model_core,1484,158048.813040943
model_core_stage_0,1484,158048.813040943
model_core,1485,158072.641102976
model_core_stage_0,1485,158072.641102976
model_core,1486,158096.469165008
model_core_stage_0,1486,158096.469165008
model_core,1487,158120.297227041
model_core_stage_0,1487,158120.297227041
model_core,1488,158144.125289074
model_core_stage_0,1488,158144.125289074
model_core,1489,158167.953351106
model_core_stage_0,1489,158167.953351106
model_core,1490,158191.781413139
model_core_stage_0,1490,158191.781413139
model_core,1491,158215.609475171
model_core_stage_0,1491,158215.609475171
model_core,1492,158239.437537204
model_core_stage_0,1492,158239.437537204
model_core,1493,158263.265599236
model_core_stage_0,1493,158263.265599236
model_core,1494,158287.093661269
model_core_stage_0,1494,158287.093661269
model_core,1495,158310.921723302
model_core_stage_0,1495,158310.921723301
model_core,1496,158334.749785334
model_core_stage_0,1496,158334.749785334
model_core,1497,158358.577847367
model_core_stage_0,1497,158358.577847367
model_core,1498,158382.405909399
model_core_stage_0,1498,158382.405909399
model_core,1499,158406.233971432
model_core_stage_0,1499,158406.233971432
model_core,1500,158430.062033464
model_core_stage_0,1500,158430.062033464
model_core,1501,158453.890095497
model_core_stage_0,1501,158453.890095497
model_core,1502,158477.718157529
model_core_stage_0,1502,158477.718157529
model_core,1503,158501.546219562
model_core_stage_0,1503,158501.546219562
model_core,1504,158525.374281595
model_core_stage_0,1504,158525.374281595
model_core,1505,158549.202343627
model_core_stage_0,1505,158549.202343627
model_core,1506,158573.030405660
model_core_stage_0,1506,158573.030405660
model_core,1507,158596.858467692
model_core_stage_0,1507,158596.858467692
model_core,1508,158620.686529725
model_core_stage_0,1508,158620.686529725
model_core,1509,158644.514591757
model_core_stage_0,1509,158644.514591757
model_core,1510,158668.342653790
model_core_stage_0,1510,158668.342653790
model_core,1511,158692.170715823
model_core_stage_0,1511,158692.170715823
model_core,1512,158715.998777855
model_core_stage_0,1512,158715.998777855
model_core,1513,158739.826839888
model_core_stage_0,1513,158739.826839888
model_core,1514,158763.654901920
model_core_stage_0,1514,158763.654901920
model_core,1515,158787.482963953
model_core_stage_0,1515,158787.482963953
model_core,1516,158811.311025985
model_core_stage_0,1516,158811.311025985
model_core,1517,158835.139088018
model_core_stage_0,1517,158835.139088018
model_core,1518,158858.967150051
model_core_stage_0,1518,158858.967150051
model_core,1519,158882.795212083
model_core_stage_0,1519,158882.795212083
model_core,1520,158906.623274116
model_core_stage_0,1520,158906.623274116
model_core,1521,158930.451336148
model_core_stage_0,1521,158930.451336148
model_core,1522,158954.279398181
model_core_stage_0,1522,158954.279398181
model_core,1523,158978.107460213
model_core_stage_0,1523,158978.107460213
model_core,1524,159001.935522246
model_core_stage_0,1524,159001.935522246
model_core,1525,159025.763584278
model_core_stage_0,1525,159025.763584278
model_core,1526,159049.591646311
model_core_stage_0,1526,159049.591646311
model_core,1527,159073.419708344
model_core_stage_0,1527,159073.419708344
model_core,1528,159097.247770376
model_core_stage_0,1528,159097.247770376
model_core,1529,159121.075832409
model_core_stage_0,1529,159121.075832409
model_core,1530,159144.903894441
model_core_stage_0,1530,159144.903894441
model_core,1531,159168.731956474
model_core_stage_0,1531,159168.731956474
model_core,1532,159192.560018506
model_core_stage_0,1532,159192.560018506
model_core,1533,159216.388080539
model_core_stage_0,1533,159216.388080539
model_core,1534,159240.216142572
model_core_stage_0,1534,159240.216142572
model_core,1535,159264.044204604
model_core_stage_0,1535,159264.044204604
model_core,1536,159287.872266637
model_core_stage_0,1536,159287.872266637
model_core,1537,159311.700328669
model_core_stage_0,1537,159311.700328669
model_core,1538,159335.528390702
model_core_stage_0,1538,159335.528390702
model_core,1539,159359.356452734
model_core_stage_0,1539,159359.356452734
model_core,1540,159383.184514767
model_core_stage_0,1540,159383.184514767
model_core,1541,159407.012576800
model_core_stage_0,1541,159407.012576800
model_core,1542,159430.840638832
model_core_stage_0,1542,159430.840638832
model_core,1543,159454.668700865
model_core_stage_0,1543,159454.668700865
model_core,1544,159478.496762897
model_core_stage_0,1544,159478.496762897
model_core,1545,159502.324824930
model_core_stage_0,1545,159502.324824930
model_core,1546,159526.152886962
model_core_stage_0,1546,159526.152886962
model_core,1547,159549.980948995
model_core_stage_0,1547,159549.980948995
model_core,1548,159573.809011028
model_core_stage_0,1548,159573.809011028
model_core,1549,159597.637073060
model_core_stage_0,1549,159597.637073060
model_core,1550,159621.465135093
model_core_stage_0,1550,159621.465135093
model_core,1551,159645.293197125
model_core_stage_0,1551,159645.293197125
model_core,1552,159669.121259158
model_core_stage_0,1552,159669.121259158
model_core,1553,159692.949321190
model_core_stage_0,1553,159692.949321190
model_core,1554,159716.777383223
model_core_stage_0,1554,159716.777383223
model_core,1555,159740.605445255
model_core_stage_0,1555,159740.605445255
model_core,1556,159764.433507288
model_core_stage_0,1556,159764.433507288
model_core,1557,159788.261569321
model_core_stage_0,1557,159788.261569321
model_core,1558,159812.089631353
model_core_stage_0,1558,159812.089631353
model_core,1559,159835.917693386
model_core_stage_0,1559,159835.917693386
model_core,1560,159859.745755418
model_core_stage_0,1560,159859.745755418
model_core,1561,159883.573817451
model_core_stage_0,1561,159883.573817451
model_core,1562,159907.401879483
model_core_stage_0,1562,159907.401879483
